"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.53359420837867e-13,1.29185736823709,0.864,0.531,8.80242651498803e-09,"2","BCL6"
5.51367107144976e-13,0.995457925237729,0.983,0.658,1.07053437523269e-08,"2","SLC6A1"
6.23932530733101e-13,5.74691750396491,0.186,0.01,1.21142740167139e-08,"2","GLI1"
6.64730671715075e-13,3.14438465854355,0.305,0.042,1.29064107220199e-08,"2","GPRC5C"
7.03988034229048e-13,1.65792521123674,0.746,0.333,1.36686316725912e-08,"2","KANK1"
7.6308409812942e-13,1.90442564499929,0.593,0.181,1.48160408492808e-08,"2","ECE1"
8.57269353356441e-13,3.50151729347565,0.288,0.037,1.66447417647687e-08,"2","EHHADH"
8.61099293658194e-13,2.56550350471601,0.492,0.127,1.67191038856675e-08,"2","MICALL2"
8.94703355333418e-13,3.34516937887636,0.322,0.05,1.73715603471536e-08,"2","INPPL1"
9.00171648112227e-13,1.94983297251358,0.695,0.278,1.7477732719747e-08,"2","PDE7B"
1.04842699139378e-12,1.06949049121973,0.898,0.645,2.03562584649015e-08,"2","ALDH6A1"
1.06675719597342e-12,2.57018153464107,0.322,0.047,2.07121577170198e-08,"2","CXCL2"
1.07274338256901e-12,2.82194477206736,0.288,0.037,2.08283855159599e-08,"2","CRB2"
1.07698367688321e-12,0.979435839054066,0.966,0.695,2.09107150703645e-08,"2","MKLN1"
1.19502209243307e-12,0.658908639131387,1,0.921,2.32025489466804e-08,"2","DST"
1.25271599518429e-12,0.690460458798719,1,0.906,2.43227337624981e-08,"2","CKB"
1.33544177550296e-12,2.07948298079092,0.712,0.325,2.59289375131655e-08,"2","CNTNAP3"
1.37190079405716e-12,2.31379002178243,0.39,0.077,2.66368258174138e-08,"2","APOC1"
1.37515110044675e-12,1.56350414039755,0.678,0.246,2.6699933766274e-08,"2","NRP1"
1.46829167860264e-12,2.56726738706071,0.339,0.055,2.85083512317489e-08,"2","PDLIM3"
1.57278700909393e-12,1.54194255140536,0.763,0.333,3.05372325685677e-08,"2","PITPNC1"
1.6284309780113e-12,1.55049880169648,0.797,0.412,3.16176158690673e-08,"2","PYGB"
1.78217157141107e-12,1.85913913117021,0.593,0.191,3.46026432305174e-08,"2","USP9Y"
1.84377217004189e-12,1.68634238949767,0.78,0.335,3.57986804535333e-08,"2","UBAC1"
1.85161541866422e-12,1.35377689314161,0.814,0.439,3.59509649687844e-08,"2","PRDX6"
1.94816611857283e-12,1.1889313376953,0.932,0.618,3.782559335821e-08,"2","FUT9"
1.97101027745723e-12,3.03059337897652,0.356,0.067,3.82691355471096e-08,"2","PLCD1"
2.03771381127664e-12,2.22363604309304,0.542,0.176,3.95642513597473e-08,"2","RAMP1"
2.23117557551059e-12,1.98743127260531,0.61,0.243,4.33205049741135e-08,"2","HOPX"
2.23885793905839e-12,1.98503948041558,0.678,0.295,4.34696657447576e-08,"2","IFIT3"
2.30332484745973e-12,2.83856773166502,0.458,0.124,4.47213552382782e-08,"2","CTXND1"
2.39409686991537e-12,2.38512599102112,0.492,0.129,4.64837848262768e-08,"2","MOV10"
2.73650632309973e-12,1.72514115856356,0.559,0.161,5.31320067693043e-08,"2","MIXL1"
2.80265830422408e-12,2.4468505410418,0.559,0.189,5.44164136348147e-08,"2","SLC27A1"
2.85192889571865e-12,1.8459360350396,0.661,0.251,5.53730514392733e-08,"2","MYLK"
3.05610432560178e-12,1.45297220996138,0.78,0.33,5.93373215858842e-08,"2","TRIM8"
3.06649808020728e-12,1.90853999411713,0.559,0.171,5.95391267253045e-08,"2","CRYBG3"
3.07278777058364e-12,1.67965874610886,0.831,0.397,5.9661247353652e-08,"2","FAM171A1"
3.18872940694061e-12,0.73532773751718,0.932,0.792,6.19123701651589e-08,"2","SCG3"
3.21033531826516e-12,0.989345917606323,0.966,0.732,6.23318705394363e-08,"2","ARHGAP26"
3.60489330704039e-12,1.09494633957721,0.949,0.533,6.99926084494963e-08,"2","RIN2"
3.72307960863361e-12,2.07395028475712,0.559,0.171,7.22873136812302e-08,"2","SGCD"
3.95924088503885e-12,1.44737645105031,0.814,0.38,7.68726210239143e-08,"2","BAALC"
3.97995231486538e-12,1.9438700020259,0.373,0.069,7.72747541454263e-08,"2","VSIR"
4.84691422940307e-12,1.04898154078354,0.949,0.814,9.410768667809e-08,"2","LPP"
4.92193968066257e-12,1.40599618964061,0.661,0.251,9.55643808397445e-08,"2","ALG10B"
5.39575065680203e-12,1.25463383669253,0.847,0.427,1.04763894752468e-07,"2","TEAD1"
6.2360122410385e-12,1.51834892000761,0.678,0.268,1.21078413672004e-07,"2","PLEC"
6.8121485672925e-12,1.65314457650482,0.661,0.233,1.32264676582551e-07,"2","PLEKHB1"
7.16861938776468e-12,2.45702044390277,0.356,0.065,1.39185914032839e-07,"2","C1orf54"
7.26702341620919e-12,1.78150785892282,0.661,0.256,1.41096526649118e-07,"2","SH3BP2"
7.56986129034544e-12,1.08471959711301,0.966,0.588,1.46976426813347e-07,"2","NHSL1"
7.58480287034639e-12,2.34135256370393,0.627,0.285,1.47266532530646e-07,"2","TTLL4"
8.28664096830554e-12,1.76589463190989,0.525,0.146,1.6089342104062e-07,"2","KDM5D"
8.35592676557564e-12,2.89980614476816,0.424,0.102,1.62238674080417e-07,"2","ARHGAP31"
8.39614406585937e-12,2.07444150625476,0.576,0.199,1.63019533182726e-07,"2","MAPK4"
8.41795069248179e-12,0.682430926496814,1,0.888,1.63442930645226e-07,"2","GPM6B"
8.43462392500601e-12,2.01096915738074,0.695,0.298,1.63766658127917e-07,"2","CCDC191"
8.8973414788823e-12,3.81601701569378,0.322,0.06,1.72750782153979e-07,"2","KLKB1"
9.18160111916264e-12,1.00714871717083,0.898,0.633,1.78269967329662e-07,"2","SRI"
9.57906334405137e-12,2.40985175544975,0.424,0.104,1.85987093888101e-07,"2","SALL3"
9.76300154867836e-12,1.61177960464671,0.746,0.372,1.89558438069139e-07,"2","CTDSPL"
1.07474553766999e-11,1.39160087587857,0.847,0.581,2.08672593594005e-07,"2","ADGRA3"
1.09534693592828e-11,1.87047143533062,0.559,0.176,2.12672561079836e-07,"2","RXRA"
1.12698186939431e-11,2.01361844623369,0.644,0.251,2.18814799761598e-07,"2","CC2D2B"
1.12831990199907e-11,2.59286741742989,0.407,0.097,2.19074592172139e-07,"2","PRKG1"
1.25360578892484e-11,1.19906080622089,0.847,0.531,2.43400099977647e-07,"2","KIAA0930"
1.30428737142773e-11,1.38523556537662,0.763,0.335,2.53240436036408e-07,"2","GATM"
1.33129934951154e-11,1.08680716894841,0.949,0.628,2.5848508170116e-07,"2","PCDH17"
1.36016251406069e-11,1.64391200829197,0.763,0.35,2.64089153730023e-07,"2","MTM1"
1.44546845658882e-11,1.23523992553079,0.814,0.447,2.80652155531286e-07,"2","BHLHE41"
1.59562145342203e-11,2.26185580213549,0.305,0.047,3.09805861396422e-07,"2","SLC12A4"
1.68846533574502e-11,2.2890612779675,0.475,0.134,3.27832429588252e-07,"2","SLC25A35"
1.74218860603749e-11,1.65155703747622,0.729,0.295,3.38263339748239e-07,"2","PFKFB2"
1.77123824318667e-11,1.33305553366023,0.814,0.442,3.43903617297123e-07,"2","MAML2"
1.81943529118548e-11,0.87648585232415,1,0.769,3.53261556136573e-07,"2","FMNL2"
1.96700349145595e-11,1.42474569439885,0.746,0.35,3.81913397901088e-07,"2","STK17B"
2.076241666085e-11,1.95463646085291,0.508,0.144,4.03123081887064e-07,"2","SLC38A10"
2.16172500408758e-11,1.43092236376554,0.712,0.29,4.19720526793645e-07,"2","SLC44A2"
2.21673514490857e-11,1.3820994588726,0.78,0.357,4.30401295735449e-07,"2","DPY19L3"
2.32032039263944e-11,1.63521566099565,0.695,0.315,4.50513407434874e-07,"2","ALDH9A1"
2.34532732771714e-11,1.70761412762696,0.695,0.31,4.5536875394956e-07,"2","PPARGC1A"
2.34653377629277e-11,1.7347273827332,0.559,0.171,4.55602998005004e-07,"2","PCYT1B"
2.3490580107569e-11,1.62116493418636,0.797,0.489,4.5609310336856e-07,"2","SLC30A10"
2.37416302401616e-11,1.92243925235827,0.576,0.216,4.60967492742978e-07,"2","MAOA"
2.40084814947901e-11,1.66247901733943,0.678,0.305,4.66148676702844e-07,"2","CYSTM1"
2.56919291909471e-11,1.26458540589735,0.864,0.553,4.98834497171428e-07,"2","LPIN1"
2.59318688781236e-11,1.03731298829423,0.881,0.469,5.03493166137648e-07,"2","ATP2B4"
2.69403052019052e-11,2.79162168886978,0.339,0.065,5.23072965800192e-07,"2","EYA1"
2.73030427798647e-11,0.976091768643006,0.915,0.762,5.30115878613854e-07,"2","NKAIN3"
2.75975536716954e-11,1.40550894227453,0.695,0.315,5.35834102089639e-07,"2","CD99"
2.90609571246191e-11,3.21030832135276,0.339,0.067,5.64247543531605e-07,"2","GOLGA8H"
3.04946318144526e-11,1.1556484534279,0.898,0.571,5.92083771309412e-07,"2","LRP1B"
3.06748760020069e-11,1.69691822255161,0.61,0.208,5.95583392454966e-07,"2","CBS"
3.13043917814993e-11,1.17914800611993,0.881,0.531,6.0780607082959e-07,"2","LMO3"
3.34625153449314e-11,1.68463501644767,0.508,0.144,6.49708197937187e-07,"2","LAMA4"
3.43394466112955e-11,1.65175542165351,0.763,0.499,6.66734695404914e-07,"2","DENND1A"
3.44522836161906e-11,1.39263306835418,0.695,0.256,6.68925538691958e-07,"2","ZFP36"
3.55814367154385e-11,2.96850422707364,0.339,0.067,6.90849175266954e-07,"2","HGF"
3.64501623098526e-11,1.34811223251372,0.831,0.489,7.07716351408097e-07,"2","XYLT2"
3.71918713437008e-11,1.63354564314759,0.678,0.288,7.22117374009295e-07,"2","WWOX"
3.77545153092551e-11,1.50357764508562,0.797,0.496,7.33041669244497e-07,"2","MRAS"
3.99960160206526e-11,1.16683400033113,0.864,0.596,7.7656264705699e-07,"2","SESN3"
4.0709342304147e-11,1.52954942568234,0.746,0.36,7.90412590177318e-07,"2","ELP4"
4.66952676866705e-11,4.14679159351214,0.237,0.03,9.06635317404395e-07,"2","PIEZO1"
5.04613383865946e-11,1.48122127117603,0.797,0.419,9.7975734611412e-07,"2","HERPUD2"
5.26955971093931e-11,1.16127710482599,0.814,0.484,1.02313771347598e-06,"2","OMG"
5.27470861122441e-11,1.52200604887918,0.797,0.474,1.02413742395533e-06,"2","ZMAT1"
5.31748411852941e-11,0.996877325831109,0.949,0.648,1.03244271645367e-06,"2","FNBP1"
5.42694348967222e-11,1.46858971654932,0.763,0.432,1.05369534795476e-06,"2","PTPRF"
5.60548863982756e-11,1.92616037258867,0.576,0.203,1.08836167430892e-06,"2","LRRC3B"
5.69836587021179e-11,0.990387715400953,0.932,0.677,1.10639471736032e-06,"2","GAN"
6.00717760548635e-11,1.52257838834103,0.695,0.29,1.16635360388123e-06,"2","PAQR8"
6.00923888465834e-11,3.1936636964917,0.288,0.047,1.16675382184526e-06,"2","ADA"
6.04973003569453e-11,1.39205596643821,0.678,0.275,1.17461558373045e-06,"2","LGALS1"
6.33936374232489e-11,1.38809507896027,0.78,0.347,1.2308508642098e-06,"2","DOCK1"
6.52331837646405e-11,2.66328097543165,0.322,0.06,1.26656749597426e-06,"2","NFATC4"
6.55639555190245e-11,1.48320688439864,0.576,0.194,1.27298976035738e-06,"2","KCNJ13"
7.12107871524767e-11,1.61436554393849,0.712,0.347,1.38262864335249e-06,"2","PRKD1"
7.24180394707633e-11,0.739850226731595,0.983,0.789,1.40606865436434e-06,"2","ARHGAP5"
8.1328777391183e-11,1.87077830228995,0.644,0.283,1.57907954182721e-06,"2","IDH2"
8.2162702647865e-11,0.895389221052022,1,0.722,1.59527103461095e-06,"2","NBPF20"
8.52338612307232e-11,1.22328735731363,0.864,0.506,1.65490064965572e-06,"2","MAST4"
9.06519686393467e-11,2.66298032948339,0.237,0.03,1.76009862310156e-06,"2","GPR156"
9.52226931745622e-11,1.86540351762193,0.508,0.156,1.8488438106773e-06,"2","CPQ"
9.79023519362243e-11,1.06125637715148,0.881,0.538,1.90087206519373e-06,"2","SUMF2"
1.04025920345932e-10,2.48940072659425,0.407,0.099,2.01976726943661e-06,"2","PLCB3"
1.05701807962493e-10,1.47388333971409,0.78,0.372,2.05230630339977e-06,"2","USP40"
1.07639313272184e-10,0.9206260087296,0.966,0.653,2.08992490649273e-06,"2","ARHGEF12"
1.15696272183558e-10,1.5849506685264,0.78,0.442,2.24635882071596e-06,"2","HIP1R"
1.17903484559585e-10,0.664987228248099,0.966,0.829,2.2892140562089e-06,"2","PSAP"
1.18527751354545e-10,0.894543626675427,0.966,0.739,2.30133482029984e-06,"2","MYO6"
1.278332569349e-10,2.88716578599164,0.22,0.025,2.48201051664801e-06,"2","PHEX"
1.28971591203695e-10,2.5083651024665,0.356,0.079,2.50411241481095e-06,"2","EAF2"
1.29853007458015e-10,1.84092653986063,0.542,0.174,2.52122599280482e-06,"2","ARHGEF40"
1.31623887542004e-10,0.921376382387532,0.932,0.73,2.55560940051555e-06,"2","DCUN1D1"
1.32390774450359e-10,1.10379125545164,0.881,0.409,2.57049927672817e-06,"2","C1orf198"
1.36899572733888e-10,3.01120702132735,0.339,0.072,2.65804210420117e-06,"2","POU2AF3"
1.40988772250241e-10,2.02650058562598,0.458,0.136,2.73743800201068e-06,"2","ABCB5"
1.43524506036959e-10,1.24500495022484,0.763,0.34,2.78667180921361e-06,"2","ZNF7"
1.55365622583393e-10,0.79958877784709,0.898,0.725,3.01657892807915e-06,"2","ENO1"
1.57264674733145e-10,0.564243964990523,0.983,0.908,3.05345092461875e-06,"2","FAM171B"
1.64762846809216e-10,1.48469711354617,0.542,0.164,3.19903543364775e-06,"2","NLGN4Y"
1.67009557902397e-10,1.26975145663187,0.763,0.35,3.24265757623294e-06,"2","RBMS3"
1.70823846446635e-10,0.867735057241533,0.983,0.816,3.31671580260787e-06,"2","BCKDHB"
1.73795415579372e-10,1.56016300225021,0.39,0.087,3.37441178888909e-06,"2","ADM"
2.24660694753876e-10,1.23389136461277,0.814,0.474,4.36201204934126e-06,"2","OGFRL1"
2.36492826316587e-10,2.38232373164881,0.39,0.094,4.59174471576285e-06,"2","KLF15"
2.65228798034698e-10,0.889995011068834,0.949,0.685,5.14968234264169e-06,"2","PRKCA"
2.7339676293265e-10,0.597652279878527,0.983,0.891,5.30827154910033e-06,"2","APC"
2.76395142124937e-10,0.871826107583804,1,0.762,5.36648807949777e-06,"2","ZBTB20"
2.81045994280334e-10,0.587547654009671,0.983,0.918,5.45678902494697e-06,"2","OPHN1"
2.88549387977647e-10,1.50069981381712,0.644,0.258,5.602474916974e-06,"2","FAXDC2"
2.93687834569995e-10,3.09904916811186,0.288,0.052,5.70224299601103e-06,"2","CASTOR1"
3.1566496293037e-10,3.95970288501255,0.186,0.017,6.12895092025607e-06,"2","LDHD"
3.1566496293037e-10,3.71605318960768,0.186,0.017,6.12895092025607e-06,"2","MICA"
3.19154221452569e-10,0.951081664982311,0.949,0.67,6.19669836372308e-06,"2","RNPC3"
3.32433849227901e-10,1.24267930213605,0.847,0.526,6.45453561660892e-06,"2","SCML1"
3.64070715161515e-10,3.4615944433313,0.22,0.027,7.06879700557598e-06,"2","RGL3"
3.64070715161515e-10,3.43478335740238,0.22,0.027,7.06879700557598e-06,"2","SLC4A11"
3.72481693476875e-10,0.665291832392386,1,0.903,7.232104560547e-06,"2","PCDH9"
4.04581662575679e-10,1.40164567051443,0.661,0.261,7.85535756056938e-06,"2","DENND2B"
4.17967341484316e-10,3.70751089729492,0.237,0.035,8.11525390225949e-06,"2","TNNT1"
4.34577385869397e-10,1.72776392370591,0.627,0.3,8.43775452404021e-06,"2","EMP2"
4.96763548751674e-10,2.27442782750463,0.322,0.065,9.64516106256251e-06,"2","TCIRG1"
5.29500944810399e-10,0.983012351433902,0.915,0.695,1.02807903444387e-05,"2","CHKA"
5.88116313488835e-10,2.95165488042126,0.305,0.062,1.14188663426992e-05,"2","CLDN19"
5.89342003415935e-10,2.2156021175543,0.305,0.057,1.14426643383238e-05,"2","CDC14A"
6.10942581476372e-10,1.71298293809454,0.644,0.261,1.18620611619452e-05,"2","SALL2"
6.23411056578242e-10,1.43416644411618,0.695,0.308,1.21041490745232e-05,"2","HSPB1"
6.49959769150284e-10,2.21953111349443,0.475,0.159,1.26196188778219e-05,"2","PIK3IP1"
6.54420863363471e-10,1.80042232906463,0.627,0.293,1.27062354830652e-05,"2","SGK3"
6.82266562981445e-10,0.749183610318436,0.949,0.697,1.32468875868477e-05,"2","CTNND2"
7.25383963401492e-10,2.07219619880352,0.305,0.06,1.40840550334034e-05,"2","SAMD9L"
7.91879029019614e-10,1.14047329834622,0.831,0.591,1.53751232274448e-05,"2","ZNF516"
8.27692437824406e-10,1.00387969105841,0.932,0.645,1.60704763727987e-05,"2","EFR3B"
8.39782174938464e-10,1.33196857469062,0.712,0.337,1.63052107086052e-05,"2","CBR1"
8.47398215049323e-10,2.1016414384818,0.407,0.112,1.64530837433976e-05,"2","PPP1R3G"
8.71587141143767e-10,3.16924313204387,0.271,0.05,1.69227359324474e-05,"2","SLC25A20"
8.79923543574824e-10,2.81342416833335,0.373,0.094,1.70845955220488e-05,"2","TMEM229A"
9.57826181098007e-10,1.88518611916249,0.644,0.34,1.85971531321989e-05,"2","TAPBP"
1.05185785296076e-09,2.20977230040039,0.458,0.149,2.04228720730861e-05,"2","PRELP"
1.07256051896855e-09,3.62453193751631,0.22,0.03,2.08248350362934e-05,"2","EYA2"
1.10155943421154e-09,1.74268427434007,0.644,0.278,2.13878779746514e-05,"2","COL16A1"
1.17003985253742e-09,4.03948424096828,0.186,0.02,2.27174937768666e-05,"2","EFHC2"
1.20449508868611e-09,3.36219994737289,0.271,0.05,2.33864766419295e-05,"2","FAM181B"
1.21042168343306e-09,1.64212597809021,0.559,0.206,2.35015474055363e-05,"2","FSTL1"
1.21545547912293e-09,0.887916523000079,0.966,0.68,2.35992835826508e-05,"2","CACNB2"
1.23903108338161e-09,1.71704392423551,0.576,0.238,2.40570275149374e-05,"2","ENPP5"
1.29978804191896e-09,1.53031729432337,0.678,0.28,2.52366846218986e-05,"2","CYP7B1"
1.31114760336766e-09,1.19239906782874,0.814,0.447,2.54572418669866e-05,"2","ADCY2"
1.3897620118465e-09,1.02532273618842,0.864,0.571,2.69836192220117e-05,"2","TJP1"
1.46074303570122e-09,1.80735952045486,0.525,0.186,2.83617867811748e-05,"2","PCDHGC3"
1.47080061370401e-09,1.38661606071435,0.763,0.434,2.8557064715677e-05,"2","ZHX3"
1.48204348730891e-09,2.8289652778692,0.254,0.042,2.87753563495897e-05,"2","SOX21"
1.51307829133366e-09,1.51209374133907,0.746,0.404,2.93779281045343e-05,"2","KLHL25"
1.53633828647273e-09,0.789547727361765,0.966,0.774,2.98295441701546e-05,"2","SOX5"
1.55437059530981e-09,3.20917603682576,0.356,0.094,3.01796594785353e-05,"2","RLBP1"
1.55817988057739e-09,2.54826512055924,0.305,0.062,3.02536205612905e-05,"2","CHST7"
1.58551905372796e-09,3.73847668864057,0.254,0.045,3.0784437947182e-05,"2","PCDHGA3"
1.60981594423957e-09,1.28449711262594,0.746,0.407,3.12561863733556e-05,"2","MED12L"
1.62002747057167e-09,1.26587775705319,0.61,0.213,3.14544533686196e-05,"2","COL4A5"
1.76880230258299e-09,1.56321747408745,0.678,0.305,3.43430655069513e-05,"2","WWC1"
1.84295203135353e-09,1.88896131795379,0.542,0.226,3.57827566407602e-05,"2","DGKG"
1.8614123366607e-09,1.64075339893611,0.61,0.256,3.61411819286041e-05,"2","FAM227A"
1.86261306232421e-09,1.89962154054828,0.424,0.122,3.61644952180869e-05,"2","ZNF423"
1.87488459253277e-09,2.51273077076316,0.475,0.156,3.64027592486164e-05,"2","FREM2"
1.88448434752624e-09,3.34939255039469,0.237,0.037,3.65891480915694e-05,"2","ACOX2"
2.06645071904988e-09,1.01310969487993,0.831,0.467,4.01222071610724e-05,"2","CHN1"
2.20678530845004e-09,1.43991312579062,0.746,0.362,4.2846943548866e-05,"2","PLCG1"
2.28871177742502e-09,2.16457626689126,0.492,0.179,4.44376278704842e-05,"2","PLEKHG1"
2.31738205449063e-09,0.830282974821342,0.915,0.757,4.499428996999e-05,"2","ADD1"
2.39461952846112e-09,1.04906455497637,0.898,0.541,4.64939327646011e-05,"2","TRAK1"
2.49236418432095e-09,2.43789153655645,0.39,0.109,4.83917430027755e-05,"2","NOTCH1"
2.51186637741717e-09,2.17831976360679,0.39,0.107,4.87703975839317e-05,"2","TSC22D4"
2.88565778812768e-09,1.14087038657068,0.847,0.511,5.60279316142871e-05,"2","EMC2"
2.90711903550619e-09,1.71241670854152,0.373,0.094,5.64446231933882e-05,"2","EPOR"
2.91148368322444e-09,1.32116483544392,0.695,0.335,5.65293671934858e-05,"2","CHDH"
3.12281729690802e-09,2.60575939839596,0.288,0.057,6.0632620636766e-05,"2","ADRB2"
3.12281729690802e-09,2.4276999982075,0.288,0.057,6.0632620636766e-05,"2","SPX"
3.25429922893931e-09,1.45316656042832,0.644,0.293,6.31854738290857e-05,"2","IRF2"
3.56648128067075e-09,1.17209612378636,0.78,0.454,6.92468005455034e-05,"2","ELMO2"
3.59445811716442e-09,1.19682477693553,0.78,0.469,6.97899988028643e-05,"2","PCGF5"
3.74063132783318e-09,2.26126669881975,0.458,0.151,7.26280978612091e-05,"2","KIAA1671"
3.78145944956202e-09,1.4180693926766,0.644,0.273,7.34208166726962e-05,"2","PREX1"
3.81573373507142e-09,1.19923548548583,0.763,0.424,7.40862862001467e-05,"2","ZFHX3"
3.93817340979136e-09,0.904844650905691,0.864,0.412,7.64635749245091e-05,"2","RELL1"
3.99441920977899e-09,0.788136352866566,0.915,0.608,7.75556433770689e-05,"2","IL6ST"
4.22074572664569e-09,1.68263258240557,0.475,0.154,8.19499990285527e-05,"2","TMBIM1"
4.22867518230354e-09,4.35759232859028,0.153,0.012,8.21039573396056e-05,"2","ADAMTSL5"
4.24334354121506e-09,1.31680815659617,0.441,0.129,8.23887581962315e-05,"2","ZNF501"
4.25857603337928e-09,2.60441768949637,0.271,0.052,8.2684512264092e-05,"2","INHBB"
4.38849661956653e-09,3.01117178308997,0.339,0.089,8.52070503655037e-05,"2","HNF4G"
4.38944856717039e-09,1.19964103116865,0.797,0.459,8.52255333801803e-05,"2","WDR17"
4.45749200153943e-09,1.18080744710603,0.881,0.548,8.65466647018895e-05,"2","ARHGAP32"
4.53749617148953e-09,1.01499426936194,0.797,0.491,8.81000256656408e-05,"2","ELOVL5"
4.64749651510111e-09,1.56140022402045,0.356,0.089,9.02357923372032e-05,"2","INPP5D"
5.0114534942755e-09,0.675727437579157,0.983,0.846,9.73023810448531e-05,"2","CADM1"
5.08694709380811e-09,0.719441282858507,0.949,0.792,9.87681647733783e-05,"2","SCD5"
5.18048333768576e-09,1.48416366188037,0.593,0.233,0.000100584264484507,"2","ARHGAP42"
5.18400511294462e-09,1.18440307941791,0.695,0.31,0.000100652643272933,"2","CA2"
5.75394090524324e-09,1.54847599851521,0.492,0.161,0.000111718516616203,"2","GRIK4"
5.81820739691932e-09,1.31078507418416,0.712,0.345,0.000112966314818586,"2","PFKP"
6.05989774487708e-09,1.82947725324961,0.458,0.149,0.000117658974614533,"2","TAFAZZIN"
6.21126464648393e-09,0.951390837907858,0.932,0.68,0.000120597914376132,"2","ACAP2"
6.30149434912308e-09,2.67226416421745,0.339,0.087,0.000122349814282574,"2","MMD2"
6.43434838816008e-09,2.76290568538913,0.271,0.052,0.000124929308304516,"2","ACY1"
6.63225175332429e-09,1.84468732922463,0.407,0.114,0.000128771800042544,"2","POLL"
6.66042203128015e-09,0.839616310599103,0.864,0.538,0.000129318754159335,"2","APPL2"
6.90752520098557e-09,0.677245510656521,0.983,0.876,0.000134116509302336,"2","BAZ2B"
6.98393852665108e-09,1.8612984949026,0.542,0.231,0.000135600150433457,"2","H1-2"
7.08224643719249e-09,1.22771447738487,0.814,0.546,0.000137508896824529,"2","SFMBT2"
